  83536     7    64.09901 -1641.36812    10.66850 
  83536     8    65.07868 -1641.26175    10.57119 
  83536     9    67.67331 -1641.16988    11.85731 
  83536    10    68.65305 -1641.28562    11.72670 
  83536    11    70.68182 -1640.96850    11.79037 
  83536    12    71.66164 -1641.38600    11.57919 
  83537     1    53.67944 -1590.00000    10.00000 
  83537     2    54.65903 -1591.49775     9.60181 
  83537     3    56.68811 -1598.26688     9.64544 
  83537     4    57.66740 -1600.36687    14.24550 
  83537     5    60.67630 -1615.37213    19.21981 
  83537     6    61.65597 -1622.04637    17.78069 
  83537     7    64.09901 -1633.84763    12.05331 
  83537     8    65.07868 -1633.74412    11.95450 
  83537     9    67.67331 -1633.65687    13.26172 
  83537    10    68.65305 -1633.76675    13.13320 
  83537    11    70.68182 -1633.46075    13.20888 
  83537    12    71.66164 -1633.86887    13.08991 
  83538     1    53.67944 -1580.00000    10.00000 
  83538     2    54.65903 -1581.71750     9.64691 
  83538     3    56.68811 -1588.71750     9.84694 
  83538     4    57.66740 -1590.81400    14.76159 
  83538     5    60.67630 -1606.03125    19.75631 
  83538     6    61.65597 -1612.71625    18.27439 
  83538     7    64.09901 -1624.50363    12.50019 
  83538     8    65.07868 -1624.40225    12.40891 
  83538     9    67.67331 -1624.30875    13.69331 
  83538    10    68.65305 -1624.42250    13.57519 
  83538    11    70.68182 -1624.10275    13.61288 
  83538    12    71.66164 -1624.50575    13.50391 
  83539     1    53.67944 -1570.00000    10.00000 
  83539     2    54.65903 -1571.40000    10.10000 
  83539     3    56.68811 -1578.20000    10.80000 
  83539     4    57.66740 -1580.40000    15.90000 
  83539     5    60.67630 -1595.70000    20.80000 
  83539     6    61.65597 -1602.36575    19.29909 
  83539     7    64.09901 -1614.48962    13.53428 
  83539     8    65.07868 -1614.38975    13.43430 
  83539     9    67.67331 -1614.29250    14.71519 
  83539    10    68.65305 -1614.40425    14.61231 
  83539    11    70.68182 -1614.10000    14.66612 
  83539    12    71.66164 -1614.57950    14.50281 
  83540     1    53.67944 -1560.00000    10.00000 
  83540     2    54.65903 -1561.77400     9.70281 
  83540     3    56.68811 -1569.07400    10.70281 
  83540     4    57.66740 -1571.68113    16.13059 
  83540     5    60.67630 -1587.48113    21.03063 
  83540     6    61.65597 -1594.14025    19.50911 
  83540     7    64.09901 -1606.64025    13.60909 
  83540     8    65.07868 -1606.54025    13.50920 
  83540     9    67.67331 -1606.45463    14.79781 
  83540    10    68.65305 -1606.55437    14.68811 
  83540    11    70.68182 -1606.25525    14.71769 
  83540    12    71.66164 -1606.71850    14.58350 
  83541     1    53.67944 -1550.00000    10.00000 
  83541     2    54.65903 -1551.77850     9.72691 
  83541     3    56.68811 -1559.14288    11.08837 
  83541     4    57.66740 -1561.75750    16.61478 
  83541     5    60.67630 -1577.62675    21.56928 
  83541     6    61.65597 -1584.28925    20.03050 
  83541     7    64.09901 -1596.92913    14.11128 
  83541     8    65.07868 -1596.83562    14.02720 
  83541     9    67.67331 -1596.75350    15.28109 
  83541    10    68.65305 -1596.85313    15.17881 
  83541    11    70.68182 -1596.55063    15.19409 
  83541    12    71.66164 -1597.01662    15.07600 
  83542     1    53.67944 -1540.00000    10.00000 
  83542     2    54.65903 -1541.78000     9.77019 
  83542     3    56.68811 -1549.18000    11.47019 
  83542     4    57.66740 -1551.79462    17.09109 
  83542     5    60.67630 -1567.69463    21.99113 
  83542     6    61.65597 -1574.39462    20.39109 
  83542     7    64.09901 -1587.05025    14.40909 
  83542     8    65.07868 -1586.95125    14.31480 
  83542     9    67.67331 -1586.84700    15.57759 
  83542    10    68.65305 -1586.95775    15.48450 
  83542    11    70.68182 -1586.64812    15.49038 
  83542    12    71.66164 -1587.10863    15.39331 
  83543     1    53.67944 -1530.00000    10.00000 
  83543     2    54.65903 -1531.77238     9.80309 
  83543     3    56.68811 -1539.16912    11.94831 
  83543     4    57.66740 -1541.76038    17.66241 
  83543     5    60.67630 -1557.84812    22.68741 
  83543     6    61.65597 -1564.50363    21.10100 
  83543     7    64.09901 -1577.20625    15.09703 
  83543     8    65.07868 -1577.10975    15.00920 
  83543     9    67.67331 -1577.01400    16.28159 
  83543    10    68.65305 -1577.12650    16.17050 
  83543    11    70.68182 -1576.81400    16.17519 
  83543    12    71.66164 -1577.28300    16.10519 
  83544     1    53.67944 -1520.00000    10.00000 
  83544     2    54.65903 -1521.76350     9.82450 
  83544     3    56.68811 -1529.14975    12.35581 
  83544     4    57.66740 -1531.76475    18.17119 
  83544     5    60.67630 -1547.88450    23.21153 
  83544     6    61.65597 -1554.54500    21.61231 
  83544     7    64.09901 -1567.29650    15.58359 
  83544     8    65.07868 -1567.19825    15.49700 
  83544     9    67.67331 -1567.11150    16.73569 
  83544    10    68.65305 -1567.21400    16.64009 
  83544    11    70.68182 -1566.90175    16.62519 
  83544    12    71.66164 -1567.36475    16.57172 
  83545     1    53.67944 -1510.00000    10.00000 
  83545     2    54.65903 -1511.79375     9.86769 
  83545     3    56.68811 -1519.25175    12.77931 
  83545     4    57.66740 -1521.87438    18.70259 
  83545     5    60.67630 -1538.11500    23.74669 
  83545     6    61.65597 -1544.74750    22.12370 
  83545     7    64.09901 -1557.50637    16.04409 
  83545     8    65.07938 -1557.39075    16.02300 
  83545     9    66.69356 -1557.01175    17.37712 
  83545    10    67.67331 -1557.30337    17.21381 
  83545    11    68.65305 -1557.31225    17.01550 
  83545    12    70.68182 -1557.00537    17.00297 
  83545    13    71.66164 -1557.46450    16.97691 
  83546     1    53.67867 -1500.00000    10.00000 
  83546     2    54.65903 -1501.79762     9.87581 
  83546     3    56.68811 -1509.57425    13.07100 
  83546     4    57.66740 -1512.08075    18.94759 
  83546     5    60.67630 -1528.44475    23.95981 
  83546     6    61.65597 -1535.08413    22.29441 
  83546     7    64.09901 -1547.87450    16.16947 
  83546     8    65.07938 -1547.77038    16.15819 
  83546     9    66.69356 -1547.40225    17.48650 
  83546    10    67.67331 -1547.57838    17.22328 
  83546    11    68.65305 -1547.67175    17.12781 
  83546    12    70.68182 -1547.38025    17.11659 
  83546    13    71.66164 -1547.83175    17.10037 
  83547     1    53.67944 -1660.00000    20.00000 
  83547     2    54.65903 -1661.14375    20.53331 
  83547     3    56.68811 -1667.83725    18.82831 
  83547     4    57.66740 -1669.70775    21.14100 
  83547     5    60.67630 -1682.10775    24.34100 
  83547     6    61.65597 -1688.77700    23.03311 
  83547     7    64.09901 -1699.84700    17.69991 
  83547     8    65.07868 -1699.74837    17.59870 
  83547     9    67.67331 -1699.66638    18.91041 
  83547    10    68.65305 -1699.80163    18.78111 
  83547    11    70.68259 -1699.42638    18.89763 
  83547    12    71.66164 -1699.88575    18.70481 
  83548     1    53.67944 -1650.00000    20.00000 
  83548     2    54.65903 -1651.03525    20.31150 
  83548     3    56.68811 -1657.73075    18.79519 
  83548     4    57.66740 -1659.72350    21.42091 
  83548     5    60.67630 -1672.40037    24.98663 
  83548     6    61.65597 -1678.97175    23.55869 
  83548     7    64.09901 -1690.25125    18.16172 
  83548     8    65.07868 -1690.14863    18.04900 
  83548     9    67.67331 -1690.06575    19.33959 
  83548    10    68.65305 -1690.16975    19.20991 
  83548    11    70.68259 -1689.79637    19.29619 
  83548    12    71.66164 -1690.19637    19.09619 
  83549     1    53.67944 -1640.00000    20.00000 
  83549     2    54.65903 -1641.13162    20.29859 
  83549     3    56.68811 -1647.83375    18.97462 
  83549     4    57.66740 -1649.81350    21.78731 
  83549     5    60.67630 -1662.51550    25.55431 
  83549     6    61.65597 -1669.17800    24.20711 
  83549     7    64.09901 -1680.46125    18.68913 
  83549     8    65.07868 -1680.34800    18.57319 
  83549     9    67.67331 -1680.26250    19.86812 
  83549    10    68.65305 -1680.37725    19.74641 
  83549    11    70.68259 -1679.99287    19.82538 
